MCS_1;MCS_2;MCS_3;MCS_4;MCS_5;MCS_6;MCS_7;MCS_8;MCS_9;MCS_10;MCS_11
0.003055696;0.024111366;0.065167037;0.126222707;0.207278377;0.308334047;0.429389718;0.570445388;0.731501058;0.912556728;1.113612399
5.196133516;4.750232934;4.324332352;3.91843177;3.532531188;3.166630606;2.820730024;2.494829442;2.18892886;1.903028278;1.637127696
0.618463368;0.471178484;0.3438936;0.236608716;0.149323832;0.082038948;0.034754064;0.00746918;0.000184296;0.012899412;0.045614529
0.392271555;0.277008383;0.181745211;0.106482039;0.051218868;0.015955696;0.000692524;0.005429353;0.030166181;0.074903009;0.139639838
3.140929538;2.796476182;2.472022826;2.16756947;1.883116114;1.618662758;1.374209402;1.149756046;0.94530269;0.760849335;0.596395979
0.04772749;0.101420734;0.175113978;0.268807223;0.382500467;0.516193711;0.669886955;0.8435802;1.037273444;1.250966688;1.484659932
0.002466252;0.002533977;0.022601702;0.062669427;0.122737151;0.202804876;0.302872601;0.422940326;0.563008051;0.723075775;0.9031435
8.395230874;7.825740378;7.276249882;6.746759386;6.23726889;5.747778394;5.278287898;4.828797402;4.399306906;3.98981641;3.600325914
0.261253046;0.169027209;0.096801371;0.044575534;0.012349696;0.000123859;0.007898021;0.035672184;0.083446346;0.151220509;0.238994672
4.552114209;4.135400525;3.73868684;3.361973156;3.005259472;2.668545787;2.351832103;2.055118419;1.778404735;1.52169105;1.284977366
0.880794723;1.078496052;1.296197381;1.533898709;1.791600038;2.069301367;2.367002696;2.684704025;3.022405354;3.380106683;3.757808012
0.09577985;0.04388321;0.011986571;8.99E-05;0.008193291;0.036296652;0.084400012;0.152503373;0.240606733;0.348710093;0.476813454
0.771628554;0.605943774;0.460258993;0.334574212;0.228889432;0.143204651;0.07751987;0.031835089;0.006150309;0.000465528;0.014780747
0.640061674;0.490053965;0.360046256;0.250038547;0.160030838;0.090023129;0.04001542;0.010007711;1.49E-09;0.009992292;0.039984583
0.255668027;0.366795279;0.497922531;0.649049783;0.820177035;1.011304286;1.222431538;1.45355879;1.704686042;1.975813294;2.266940546
0.269630194;0.175778339;0.101926484;0.04807463;0.014222775;0.00037092;0.006519065;0.03266721;0.078815355;0.1449635;0.231111645
0.333414611;0.458898741;0.604382872;0.769867003;0.955351133;1.160835264;1.386319394;1.631803525;1.897287656;2.182771786;2.488255917
1.470649355;1.23810869;1.025568025;0.83302736;0.660486695;0.50794603;0.375405365;0.2628647;0.170324035;0.09778337;0.045242705
2.511512085;2.204557067;1.917602049;1.650647032;1.403692014;1.176736996;0.969781978;0.78282696;0.615871942;0.468916924;0.341961906
2.975582553;3.330580092;3.705577632;4.100575171;4.51557271;4.95057025;5.405567789;5.880565328;6.375562867;6.890560407;7.425557946
3.012631795;2.675493103;2.35835441;2.061215718;1.784077025;1.526938333;1.28979964;1.072660948;0.875522255;0.698383563;0.54124487
0.549146946;0.707355846;0.885564745;1.083773644;1.301982544;1.540191443;1.798400342;2.076609242;2.374818141;2.693027041;3.03123594
0.911584357;0.730630503;0.569676649;0.428722796;0.307768942;0.206815088;0.125861234;0.06490738;0.023953527;0.002999673;0.002045819
1.34537413;1.123393602;0.921413075;0.739432547;0.577452019;0.435471492;0.313490964;0.211510437;0.129529909;0.067549381;0.025568854
0.090066115;0.040044081;0.010022047;1.21E-08;0.009977978;0.039955943;0.089933909;0.159911875;0.24988984;0.359867806;0.489845771
0.02105806;0.060080852;0.119103643;0.198126435;0.297149226;0.416172017;0.555194809;0.7142176;0.893240391;1.092263183;1.311285974
0.442652061;0.319587857;0.216523653;0.133459449;0.070395244;0.02733104;0.004266836;0.001202632;0.018138427;0.055074223;0.112010019
0.881380553;0.703616813;0.545853073;0.408089332;0.290325592;0.192561852;0.114798112;0.057034372;0.019270632;0.001506892;0.003743151
1.913526692;1.646866128;1.400205564;1.173545;0.966884436;0.780223872;0.613563308;0.466902744;0.34024218;0.233581616;0.146921052
2.409750112;2.730217508;3.070684905;3.431152302;3.811619699;4.212087095;4.632554492;5.073021889;5.533489286;6.013956683;6.514424079
1.291357841;1.528633694;1.785909548;2.063185402;2.360461255;2.677737109;3.015012963;3.372288816;3.74956467;4.146840523;4.564116377
3.726453199;3.350372731;2.994292262;2.658211794;2.342131326;2.046050858;1.769970389;1.513889921;1.277809453;1.061728985;0.865648516
2.392060791;2.092735021;1.813409252;1.554083482;1.314757713;1.095431944;0.896106174;0.716780405;0.557454635;0.418128866;0.298803096
0.874765418;0.697707628;0.540649838;0.403592049;0.286534259;0.189476469;0.112418679;0.055360889;0.0183031;0.00124531;0.00418752
1.476658561;1.24362288;1.030587198;0.837551517;0.664515835;0.511480154;0.378444473;0.265408791;0.17237311;0.099337428;0.046301747
2.008384747;1.734949764;1.48151478;1.248079797;1.034644813;0.84120983;0.667774846;0.514339862;0.380904879;0.267469895;0.174034912
4.669587341;5.111771901;5.57395646;6.05614102;6.55832558;7.080510139;7.622694699;8.184879259;8.767063818;9.369248378;9.991432938
2.592992328;2.280936909;1.988881489;1.71682607;1.464770651;1.232715231;1.020659812;0.828604393;0.656548973;0.504493554;0.372438135
0.000225372;0.007222892;0.034220411;0.08121793;0.14821545;0.235212969;0.342210488;0.469208007;0.616205527;0.783203046;0.970200565
0.533800953;0.397677587;0.281554221;0.185430855;0.109307489;0.053184123;0.017060756;0.00093739;0.004814024;0.028690658;0.072567292
0.041960327;0.010991887;2.34E-05;0.009055007;0.038086567;0.087118127;0.156149688;0.245181248;0.354212808;0.483244368;0.632275928
1.882287835;1.617894844;1.373501854;1.149108863;0.944715872;0.760322881;0.59592989;0.4515369;0.327143909;0.222750918;0.138357927
0.022960599;0.002655089;0.002349578;0.022044068;0.061738558;0.121433048;0.201127537;0.300822027;0.420516517;0.560211007;0.719905497
1.037349921;0.843649168;0.669948415;0.516247662;0.382546908;0.268846155;0.175145402;0.101444649;0.047743896;0.014043143;0.000342389
0.011949774;8.68E-05;0.008223765;0.036360761;0.084497757;0.152634753;0.240771748;0.348908744;0.47704574;0.625182735;0.793319731
0.351396675;0.479954117;0.628511559;0.797069001;0.985626443;1.194183884;1.422741326;1.671298768;1.93985621;2.228413652;2.536971093
2.924135946;2.592133844;2.280131742;1.98812964;1.716127537;1.464125435;1.232123333;1.020121231;0.828119129;0.656117027;0.504114925
1.539832838;1.301652836;1.083472833;0.885292831;0.707112829;0.548932827;0.410752824;0.292572822;0.19439282;0.116212818;0.058032815
4.947342509;4.512490061;4.097637613;3.702785165;3.327932717;2.973080269;2.638227822;2.323375374;2.028522926;1.753670478;1.49881803
0.319398968;0.216368181;0.133337394;0.070306608;0.027275821;0.004245035;0.001214248;0.018183462;0.055152675;0.112121889;0.189091102
2.640633924;2.325633375;2.030632826;1.755632276;1.500631727;1.265631178;1.050630629;0.85563008;0.680629531;0.525628981;0.390628432
6.127699493;5.642615682;5.177531871;4.732448061;4.30736425;3.902280439;3.517196628;3.152112817;2.807029007;2.481945196;2.176861385
0.047750066;0.014046489;0.000342912;0.006639335;0.032935758;0.079232181;0.145528604;0.231825027;0.33812145;0.464417873;0.610714296
0.677248534;0.851838757;1.046428979;1.261019202;1.495609424;1.750199647;2.024789869;2.319380092;2.633970314;2.968560537;3.323150759
0.067937606;0.025807919;0.003678232;0.001548546;0.019418859;0.057289173;0.115159486;0.1930298;0.290900113;0.408770426;0.54664074
0.081772412;0.03458066;0.007388908;0.000197156;0.013005404;0.045813652;0.0986219;0.171430148;0.264238396;0.377046644;0.509854892
0.42468748;0.304351379;0.204015278;0.123679177;0.063343076;0.023006975;0.002670875;0.002334774;0.021998673;0.061662572;0.121326471
4.894293313;4.461832317;4.049371322;3.656910326;3.284449331;2.931988335;2.59952734;2.287066344;1.994605349;1.722144353;1.469683358
0.030225946;0.005454725;0.000683503;0.015912282;0.05114106;0.106369839;0.181598617;0.276827396;0.392056174;0.527284953;0.682513731
0.762137129;0.597536198;0.452935267;0.328334336;0.223733404;0.139132473;0.074531542;0.029930611;0.00532968;0.000728749;0.016127817
0.074155969;0.029692781;0.005229594;0.000766407;0.01630322;0.051840033;0.107376846;0.182913659;0.278450472;0.393987285;0.529524098
0.27086894;0.176778798;0.102688657;0.048598515;0.014508373;0.000418231;0.00632809;0.032237948;0.078147806;0.144057665;0.229967523
0.66268988;0.509878347;0.377066814;0.264255281;0.171443749;0.098632216;0.045820683;0.013009151;0.000197618;0.007386085;0.034574553
3.342368975;2.986726036;2.651083096;2.335440157;2.039797218;1.764154279;1.50851134;1.2728684;1.057225461;0.861582522;0.685939583
0.386036526;0.271772851;0.177509175;0.1032455;0.048981824;0.014718149;0.000454473;0.006190798;0.031927122;0.077663447;0.143399771
1.470986493;1.238418029;1.025849565;0.833281101;0.660712637;0.508144173;0.375575709;0.263007245;0.170438781;0.097870317;0.045301853
1.635482976;1.38971097;1.163938964;0.958166958;0.772394952;0.606622946;0.46085094;0.335078934;0.229306928;0.143534922;0.077762916
2.001583408;1.728628754;1.4756741;1.242719445;1.029764791;0.836810137;0.663855483;0.510900829;0.377946175;0.26499152;0.172036866
0.005534549;0.03041346;0.07529237;0.140171281;0.225050191;0.329929102;0.454808012;0.599686922;0.764565833;0.949444743;1.154323654
4.523623699;4.108247456;3.712871214;3.337494971;2.982118728;2.646742485;2.331366242;2.035989999;1.760613757;1.505237514;1.269861271
0.014171298;0.000362646;0.006553994;0.032745341;0.078936689;0.145128037;0.231319385;0.337510733;0.463702081;0.609893429;0.776084777
0.155406122;0.086562956;0.03771979;0.008876623;3.35E-05;0.01119029;0.042347124;0.093503957;0.164660791;0.255817624;0.366974458
3.625407422;3.254597368;2.903787315;2.572977261;2.262167208;1.971357154;1.700547101;1.449737047;1.218926994;1.00811694;0.817306887
3.218737062;2.869920281;2.5411035;2.232286719;1.943469937;1.674653156;1.425836375;1.197019594;0.988202812;0.799386031;0.63056925
0.34809041;0.476088784;0.624087158;0.792085533;0.980083907;1.188082282;1.416080656;1.664079031;1.932077405;2.22007578;2.528074154
0.139181971;0.223796171;0.328410372;0.453024572;0.597638772;0.762252972;0.946867172;1.151481372;1.376095572;1.620709772;1.885323972
0.736299672;0.917915484;1.119531296;1.341147108;1.58276292;1.844378732;2.125994543;2.427610355;2.749226167;3.090841979;3.452457791
0.464915594;0.338546156;0.232176717;0.145807279;0.07943784;0.033068401;0.006698963;0.000329524;0.013960086;0.047590647;0.101221209
0.44201338;0.319045206;0.216077032;0.133108859;0.070140685;0.027172512;0.004204338;0.001236165;0.018267991;0.055299817;0.112331644
0.746694193;0.583871255;0.441048318;0.31822538;0.215402443;0.132579506;0.069756568;0.026933631;0.004110693;0.001287756;0.018464818
1.107035856;0.906604313;0.72617277;0.565741227;0.425309684;0.304878141;0.204446599;0.124015056;0.063583513;0.02315197;0.002720427
